34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
00:38:37.052 (52663210)|EXECUTION_STARTED
00:38:37.052 (52679569)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
00:38:37.055 (55606297)|METHOD_ENTRY|[1]|01p61000006ZOEc|CurrencyBot.CurrencyBot()
00:38:37.055 (55759636)|METHOD_EXIT|[1]|CurrencyBot
00:38:37.055 (55846434)|CONSTRUCTOR_ENTRY|[27]|01p61000006ZOEc|<init>()
00:38:37.057 (57209611)|METHOD_ENTRY|[1]|01p61000006Z7DT|LedgerBotFactory.LedgerBotFactory()
00:38:37.057 (57251248)|METHOD_EXIT|[1]|LedgerBotFactory
00:38:37.057 (57285474)|METHOD_ENTRY|[5]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
00:38:37.057 (57869657)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
00:38:37.066 (66454213)|SOQL_EXECUTE_END|[6]|Rows:1
00:38:37.066 (66897862)|METHOD_EXIT|[5]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
00:38:37.107 (107200651)|METHOD_ENTRY|[1]|01p61000006ZOEm|DataBot.DataBot()
00:38:37.107 (107228559)|METHOD_EXIT|[1]|DataBot
00:38:37.107 (107270396)|METHOD_ENTRY|[17]|01p61000006ZOEm|DataBot.getTuplesForType(Schema.DisplayType)
00:38:37.246 (246045569)|METHOD_ENTRY|[1]|01p61000006ZOEr|DataBotObjectFieldTuple.DataBotObjectFieldTuple()
00:38:37.246 (246072792)|METHOD_EXIT|[1]|DataBotObjectFieldTuple
00:38:37.246 (246116307)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:38:37.246 (246523770)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:38:37.266 (266344352)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:38:37.266 (266699486)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:38:37.268 (268191486)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:38:37.268 (268508109)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:38:37.389 (389259853)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:38:37.389 (389615950)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:38:37.390 (390077293)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:38:37.390 (390384773)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:38:37.390 (390837904)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:38:37.391 (391143179)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:38:37.394 (394497065)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:38:37.394 (394810747)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
