34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
00:22:28.052 (52155882)|EXECUTION_STARTED
00:22:28.052 (52166341)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
00:22:28.054 (54707954)|METHOD_ENTRY|[1]|01p61000006ZOEc|CurrencyBot.CurrencyBot()
00:22:28.054 (54860483)|METHOD_EXIT|[1]|CurrencyBot
00:22:28.054 (54947845)|CONSTRUCTOR_ENTRY|[27]|01p61000006ZOEc|<init>()
00:22:28.056 (56301469)|METHOD_ENTRY|[1]|01p61000006Z7DT|LedgerBotFactory.LedgerBotFactory()
00:22:28.056 (56326042)|METHOD_EXIT|[1]|LedgerBotFactory
00:22:28.056 (56373332)|METHOD_ENTRY|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
00:22:28.056 (56864201)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
00:22:28.064 (64041696)|SOQL_EXECUTE_END|[6]|Rows:1
00:22:28.064 (64421702)|METHOD_EXIT|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
00:22:28.107 (107409098)|METHOD_ENTRY|[1]|01p61000006ZOEm|DataBot.DataBot()
00:22:28.107 (107441600)|METHOD_EXIT|[1]|DataBot
00:22:28.107 (107482768)|METHOD_ENTRY|[24]|01p61000006ZOEm|DataBot.getTuplesForType(Schema.DisplayType)
00:22:28.231 (231273899)|METHOD_ENTRY|[1]|01p61000006ZOEr|DataBotObjectFieldTuple.DataBotObjectFieldTuple()
00:22:28.231 (231310167)|METHOD_EXIT|[1]|DataBotObjectFieldTuple
00:22:28.231 (231360811)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.231 (231824359)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.251 (251984877)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.252 (252346739)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.253 (253735439)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.254 (254050926)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.379 (379737848)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.380 (380112258)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.380 (380579877)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.380 (380891717)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.381 (381338535)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.381 (381643582)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.384 (384993813)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.385 (385301840)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.385 (385717149)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.386 (386021987)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.388 (388090345)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.388 (388395193)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.388 (388807165)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.389 (389109578)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.389 (389802662)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.390 (390106511)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.390 (390512467)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.390 (390815607)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.391 (391222789)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.391 (391528044)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.426 (426420081)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.426 (426741558)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.495 (495112973)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.495 (495458023)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.523 (523617547)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.523 (523932863)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.524 (524697489)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.525 (525004536)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.553 (553842067)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.554 (554157062)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.554 (554564732)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.554 (554874902)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.561 (561461587)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.561 (561776211)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.562 (562256389)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.562 (562561984)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.563 (563018215)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.563 (563322836)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.563 (563737262)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.564 (564039911)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.614 (614995952)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.615 (615348904)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.641 (641562194)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:28.641 (641880637)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:29.687 (1687312391)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:29.687 (1687670984)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:29.735 (1735885158)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:29.736 (1736271276)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:29.775 (1775177568)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:22:29.775 (1775495366)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
*** Skipped 3999331 bytes of detailed log
00:22:29.967 (1967054221)|STATEMENT_EXECUTE|[13]
00:22:29.967 (1967073601)|STATEMENT_EXECUTE|[14]
00:22:29.967 (1967152608)|HEAP_ALLOCATE|[14]|Bytes:4
00:22:29.967 (1967184852)|HEAP_ALLOCATE|[14]|Bytes:12
00:22:29.967 (1967190612)|VARIABLE_SCOPE_BEGIN|[14]|fieldType|Schema.DisplayType|true|false
00:22:29.967 (1967204703)|VARIABLE_ASSIGNMENT|[14]|fieldType|"TEXTAREA"|0x2e4c9ba2
00:22:29.967 (1967251345)|STATEMENT_EXECUTE|[15]
00:22:29.967 (1967266884)|HEAP_ALLOCATE|[13]|Bytes:5
00:22:29.967 (1967283132)|VARIABLE_SCOPE_BEGIN|[13]|field|Schema.SObjectField|true|false
00:22:29.967 (1967331467)|VARIABLE_ASSIGNMENT|[13]|field|"common.apex.runtime.impl.ApexFieldToken@63aadf84"|0x63aadf84
00:22:29.967 (1967338809)|STATEMENT_EXECUTE|[13]
00:22:29.967 (1967341073)|STATEMENT_EXECUTE|[14]
00:22:29.967 (1967421783)|HEAP_ALLOCATE|[14]|Bytes:4
00:22:29.967 (1967453303)|HEAP_ALLOCATE|[14]|Bytes:12
00:22:29.967 (1967459044)|VARIABLE_SCOPE_BEGIN|[14]|fieldType|Schema.DisplayType|true|false
00:22:29.967 (1967472961)|VARIABLE_ASSIGNMENT|[14]|fieldType|"DOUBLE"|0x2ce1f5f6
00:22:29.967 (1967519798)|STATEMENT_EXECUTE|[15]
00:22:29.967 (1967535449)|HEAP_ALLOCATE|[13]|Bytes:5
00:22:29.967 (1967551645)|VARIABLE_SCOPE_BEGIN|[13]|field|Schema.SObjectField|true|false
00:22:29.967 (1967599784)|VARIABLE_ASSIGNMENT|[13]|field|"common.apex.runtime.impl.ApexFieldToken@6fbfb7b4"|0x6fbfb7b4
00:22:29.967 (1967607120)|STATEMENT_EXECUTE|[13]
00:22:29.967 (1967609420)|STATEMENT_EXECUTE|[14]
00:22:29.967 (1967695442)|HEAP_ALLOCATE|[14]|Bytes:4
00:22:29.967 (1967727949)|HEAP_ALLOCATE|[14]|Bytes:12
00:22:29.967 (1967733651)|VARIABLE_SCOPE_BEGIN|[14]|fieldType|Schema.DisplayType|true|false
00:22:29.967 (1967747650)|VARIABLE_ASSIGNMENT|[14]|fieldType|"TEXTAREA"|0x2e4c9ba2
00:22:29.967 (1967794437)|STATEMENT_EXECUTE|[15]
00:22:29.967 (1967809981)|HEAP_ALLOCATE|[13]|Bytes:5
00:22:29.967 (1967826078)|VARIABLE_SCOPE_BEGIN|[13]|field|Schema.SObjectField|true|false
00:22:29.967 (1967874711)|VARIABLE_ASSIGNMENT|[13]|field|"common.apex.runtime.impl.ApexFieldToken@2d7f03c8"|0x2d7f03c8
00:22:29.967 (1967882541)|STATEMENT_EXECUTE|[13]
00:22:29.967 (1967885013)|STATEMENT_EXECUTE|[14]
00:22:29.967 (1967962661)|HEAP_ALLOCATE|[14]|Bytes:4
00:22:29.967 (1967993720)|HEAP_ALLOCATE|[14]|Bytes:12
00:22:29.967 (1967999443)|VARIABLE_SCOPE_BEGIN|[14]|fieldType|Schema.DisplayType|true|false
00:22:29.968 (1968013790)|VARIABLE_ASSIGNMENT|[14]|fieldType|"BOOLEAN"|0x27dfe6f9
00:22:29.968 (1968061629)|STATEMENT_EXECUTE|[15]
00:22:29.968 (1968077341)|HEAP_ALLOCATE|[13]|Bytes:5
00:22:29.968 (1968093620)|VARIABLE_SCOPE_BEGIN|[13]|field|Schema.SObjectField|true|false
00:22:29.968 (1968141845)|VARIABLE_ASSIGNMENT|[13]|field|"common.apex.runtime.impl.ApexFieldToken@3aa0d7d6"|0x3aa0d7d6
00:22:29.968 (1968148950)|STATEMENT_EXECUTE|[13]
00:22:29.968 (1968151171)|STATEMENT_EXECUTE|[14]
00:22:29.968 (1968220096)|HEAP_ALLOCATE|[14]|Bytes:4
00:22:29.968 (1968252285)|HEAP_ALLOCATE|[14]|Bytes:12
00:22:29.968 (1968257930)|VARIABLE_SCOPE_BEGIN|[14]|fieldType|Schema.DisplayType|true|false
00:22:29.968 (1968271989)|VARIABLE_ASSIGNMENT|[14]|fieldType|"STRING"|0x11af7ff
00:22:29.968 (1968319420)|STATEMENT_EXECUTE|[15]
00:22:29.968 (1968335164)|HEAP_ALLOCATE|[13]|Bytes:5
00:22:29.968 (1968350409)|VARIABLE_ASSIGNMENT|[13]|field|null|
00:22:29.968 (1968363501)|HEAP_ALLOCATE|[7]|Bytes:5
00:22:29.968 (1968376009)|VARIABLE_SCOPE_BEGIN|[7]|key|String|false|false
00:22:29.968 (1968384597)|VARIABLE_ASSIGNMENT|[7]|key|"metricshare"
00:22:29.968 (1968388292)|STATEMENT_EXECUTE|[7]
00:22:29.968 (1968390511)|STATEMENT_EXECUTE|[9]
00:22:29.968 (1968418808)|VARIABLE_SCOPE_BEGIN|[9]|objType|Schema.SObjectType|true|false
00:22:29.968 (1968468053)|VARIABLE_ASSIGNMENT|[9]|objType|"common.apex.runtime.impl.ApexSObjectTypeToken@cbd1dba"|0xcbd1dba
00:22:29.968 (1968475470)|STATEMENT_EXECUTE|[10]
00:22:29.968 (1968561279)|HEAP_ALLOCATE|[10]|Bytes:4
00:22:29.968 (1968581557)|HEAP_ALLOCATE|[10]|Bytes:12
00:22:29.968 (1968587170)|VARIABLE_SCOPE_BEGIN|[10]|objectName|String|false|false
00:22:29.968 (1968597194)|VARIABLE_ASSIGNMENT|[10]|objectName|"Metric Share"
00:22:29.968 (1968616195)|HEAP_ALLOCATE|[13]|Bytes:4
00:22:29.968 (1968775011)|HEAP_ALLOCATE|[13]|Bytes:36
00:22:29.968 (1968808644)|HEAP_ALLOCATE|[EXTERNAL]|Bytes:36
00:22:29.968 (1968817789)|HEAP_ALLOCATE|[13]|Bytes:36
00:22:29.968 (1968847140)|HEAP_ALLOCATE|[13]|Bytes:5
00:22:29.968 (1968863927)|VARIABLE_SCOPE_BEGIN|[13]|field|Schema.SObjectField|true|false
00:22:29.968 (1968913381)|VARIABLE_ASSIGNMENT|[13]|field|"common.apex.runtime.impl.ApexFieldToken@2062fbc9"|0x2062fbc9
00:22:29.968 (1968920855)|STATEMENT_EXECUTE|[13]
00:22:29.968 (1968923149)|STATEMENT_EXECUTE|[14]
00:22:29.969 (1969212376)|HEAP_ALLOCATE|[14]|Bytes:4
00:22:29.969 (1969246978)|HEAP_ALLOCATE|[14]|Bytes:12
00:22:29.969 (1969253118)|VARIABLE_SCOPE_BEGIN|[14]|fieldType|Schema.DisplayType|true|false
00:22:29.969 (1969267691)|VARIABLE_ASSIGNMENT|[14]|fieldType|"ID"|0x456aacce
00:22:29.969 (1969317016)|STATEMENT_EXECUTE|[15]
00:22:29.969 (1969332911)|HEAP_ALLOCATE|[13]|Bytes:5
00:22:29.969 (1969349438)|VARIABLE_SCOPE_BEGIN|[13]|field|Schema.SObjectField|true|false
