34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
23:33:00.085 (85037445)|EXECUTION_STARTED
23:33:00.085 (85046304)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
23:33:00.087 (87350534)|METHOD_ENTRY|[1]|01p61000006ZOEc|CurrencyBot.CurrencyBot()
23:33:00.087 (87527634)|METHOD_EXIT|[1]|CurrencyBot
23:33:00.087 (87616782)|CONSTRUCTOR_ENTRY|[25]|01p61000006ZOEc|<init>()
23:33:00.088 (88858724)|METHOD_ENTRY|[1]|01p61000006Z7DT|LedgerBotFactory.LedgerBotFactory()
23:33:00.088 (88886155)|METHOD_EXIT|[1]|LedgerBotFactory
23:33:00.088 (88919759)|METHOD_ENTRY|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
23:33:00.089 (89367524)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
23:33:00.094 (94311252)|SOQL_EXECUTE_END|[6]|Rows:0
23:33:00.094 (94918997)|DML_BEGIN|[18]|Op:Insert|Type:LedgerBot__c|Rows:1
23:33:00.150 (150723075)|DML_END|[18]
23:33:00.151 (151179728)|SOQL_EXECUTE_BEGIN|[24]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
23:33:00.155 (155931393)|SOQL_EXECUTE_END|[24]|Rows:1
23:33:00.156 (156286878)|METHOD_EXIT|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
23:33:00.158 (158061599)|METHOD_ENTRY|[1]|01p61000006ZOEm|DataBot.DataBot()
23:33:00.158 (158092679)|METHOD_EXIT|[1]|DataBot
23:33:00.158 (158131806)|METHOD_ENTRY|[21]|01p61000006ZOEm|DataBot.getTuplesForType(Schema.DisplayType)
23:33:00.299 (299889416)|METHOD_ENTRY|[1]|01p61000006ZOEr|DataBotObjectFieldTuple.DataBotObjectFieldTuple()
23:33:00.299 (299921344)|METHOD_EXIT|[1]|DataBotObjectFieldTuple
23:33:00.299 (299972352)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:00.300 (300516281)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:00.323 (323544403)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:00.323 (323875314)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:00.325 (325411228)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:00.325 (325729594)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:00.454 (454376176)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:00.454 (454738405)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:00.455 (455212180)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:00.455 (455533035)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:00.455 (455995349)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:00.456 (456322443)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:00.459 (459947784)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:00.460 (460272369)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
