34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
00:37:42.102 (102721920)|EXECUTION_STARTED
00:37:42.102 (102733046)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
00:37:42.104 (104658292)|METHOD_ENTRY|[1]|01p61000006ZOEc|CurrencyBot.CurrencyBot()
00:37:42.104 (104806469)|METHOD_EXIT|[1]|CurrencyBot
00:37:42.104 (104887071)|CONSTRUCTOR_ENTRY|[27]|01p61000006ZOEc|<init>()
00:37:42.105 (105896349)|METHOD_ENTRY|[1]|01p61000006Z7DT|LedgerBotFactory.LedgerBotFactory()
00:37:42.105 (105919199)|METHOD_EXIT|[1]|LedgerBotFactory
00:37:42.105 (105950697)|METHOD_ENTRY|[5]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
00:37:42.106 (106404260)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
00:37:42.114 (114025128)|SOQL_EXECUTE_END|[6]|Rows:1
00:37:42.114 (114403397)|METHOD_EXIT|[5]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
00:37:42.149 (149941504)|METHOD_ENTRY|[1]|01p61000006ZOEm|DataBot.DataBot()
00:37:42.149 (149965613)|METHOD_EXIT|[1]|DataBot
00:37:42.149 (149997284)|METHOD_ENTRY|[17]|01p61000006ZOEm|DataBot.getTuplesForType(Schema.DisplayType)
00:37:42.273 (273586811)|METHOD_ENTRY|[1]|01p61000006ZOEr|DataBotObjectFieldTuple.DataBotObjectFieldTuple()
00:37:42.273 (273612623)|METHOD_EXIT|[1]|DataBotObjectFieldTuple
00:37:42.273 (273656707)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:37:42.274 (274052237)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:37:42.293 (293812832)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:37:42.294 (294134836)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:37:42.295 (295522054)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
