34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
00:21:04.056 (56907073)|EXECUTION_STARTED
00:21:04.056 (56918046)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
00:21:04.059 (59159791)|METHOD_ENTRY|[1]|01p61000006ZOEc|CurrencyBot.CurrencyBot()
00:21:04.059 (59319179)|METHOD_EXIT|[1]|CurrencyBot
00:21:04.059 (59395942)|CONSTRUCTOR_ENTRY|[27]|01p61000006ZOEc|<init>()
00:21:04.060 (60764738)|METHOD_ENTRY|[1]|01p61000006Z7DT|LedgerBotFactory.LedgerBotFactory()
00:21:04.060 (60792764)|METHOD_EXIT|[1]|LedgerBotFactory
00:21:04.060 (60820999)|METHOD_ENTRY|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
00:21:04.061 (61401267)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
00:21:04.069 (69045108)|SOQL_EXECUTE_END|[6]|Rows:1
00:21:04.069 (69421790)|METHOD_EXIT|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
00:21:04.123 (123214784)|METHOD_ENTRY|[1]|01p61000006ZOEm|DataBot.DataBot()
00:21:04.123 (123247323)|METHOD_EXIT|[1]|DataBot
00:21:04.123 (123279261)|METHOD_ENTRY|[24]|01p61000006ZOEm|DataBot.getTuplesForType(Schema.DisplayType)
00:21:04.252 (252772291)|METHOD_ENTRY|[1]|01p61000006ZOEr|DataBotObjectFieldTuple.DataBotObjectFieldTuple()
00:21:04.252 (252805600)|METHOD_EXIT|[1]|DataBotObjectFieldTuple
00:21:04.252 (252847905)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:21:04.253 (253258032)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:21:04.273 (273183155)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:21:04.273 (273509445)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:21:04.274 (274990215)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:21:04.275 (275317398)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:21:04.403 (403569795)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:21:04.403 (403925659)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:21:04.404 (404417389)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:21:04.404 (404731377)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:21:04.405 (405204839)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
