34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
23:33:30.045 (45075758)|EXECUTION_STARTED
23:33:30.045 (45087525)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
23:33:30.047 (47212800)|METHOD_ENTRY|[1]|01p61000006ZOEc|CurrencyBot.CurrencyBot()
23:33:30.047 (47373646)|METHOD_EXIT|[1]|CurrencyBot
23:33:30.047 (47455432)|CONSTRUCTOR_ENTRY|[25]|01p61000006ZOEc|<init>()
23:33:30.048 (48714473)|METHOD_ENTRY|[1]|01p61000006Z7DT|LedgerBotFactory.LedgerBotFactory()
23:33:30.048 (48741026)|METHOD_EXIT|[1]|LedgerBotFactory
23:33:30.048 (48769862)|METHOD_ENTRY|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
23:33:30.049 (49209642)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
23:33:30.055 (55976419)|SOQL_EXECUTE_END|[6]|Rows:0
23:33:30.056 (56627207)|DML_BEGIN|[18]|Op:Insert|Type:LedgerBot__c|Rows:1
23:33:30.095 (95625244)|DML_END|[18]
23:33:30.095 (95844227)|SOQL_EXECUTE_BEGIN|[24]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
23:33:30.100 (100124898)|SOQL_EXECUTE_END|[24]|Rows:1
23:33:30.100 (100403036)|METHOD_EXIT|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
23:33:30.101 (101873066)|METHOD_ENTRY|[1]|01p61000006ZOEm|DataBot.DataBot()
23:33:30.101 (101900930)|METHOD_EXIT|[1]|DataBot
23:33:30.101 (101930264)|METHOD_ENTRY|[21]|01p61000006ZOEm|DataBot.getTuplesForType(Schema.DisplayType)
23:33:30.220 (220395930)|METHOD_ENTRY|[1]|01p61000006ZOEr|DataBotObjectFieldTuple.DataBotObjectFieldTuple()
23:33:30.220 (220428851)|METHOD_EXIT|[1]|DataBotObjectFieldTuple
23:33:30.220 (220479023)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:30.220 (220877885)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:30.241 (241435806)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:30.241 (241740320)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:30.243 (243102531)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:30.243 (243407922)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:30.381 (381635233)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:30.381 (381997917)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:30.382 (382479364)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:30.382 (382776257)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:30.383 (383242919)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:30.383 (383539790)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
