34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
23:15:58.282 (282926426)|EXECUTION_STARTED
23:15:58.282 (282936416)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
23:15:58.284 (284737394)|METHOD_ENTRY|[1]|01p61000006ZOEc|CurrencyBot.CurrencyBot()
23:15:58.284 (284882459)|METHOD_EXIT|[1]|CurrencyBot
23:15:58.284 (284961666)|CONSTRUCTOR_ENTRY|[25]|01p61000006ZOEc|<init>()
23:15:58.286 (286062899)|METHOD_ENTRY|[1]|01p61000006Z7DT|LedgerBotFactory.LedgerBotFactory()
23:15:58.286 (286089091)|METHOD_EXIT|[1]|LedgerBotFactory
23:15:58.286 (286119352)|METHOD_ENTRY|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
23:15:58.286 (286572022)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
23:15:58.293 (293474262)|SOQL_EXECUTE_END|[6]|Rows:0
23:15:58.294 (294176013)|DML_BEGIN|[18]|Op:Insert|Type:LedgerBot__c|Rows:1
23:15:58.344 (344476360)|DML_END|[18]
23:15:58.344 (344821097)|SOQL_EXECUTE_BEGIN|[24]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
23:15:58.350 (350002781)|SOQL_EXECUTE_END|[24]|Rows:1
23:15:58.350 (350377247)|METHOD_EXIT|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
23:15:58.352 (352121916)|METHOD_ENTRY|[1]|01p61000006ZOEm|DataBot.DataBot()
23:15:58.352 (352153246)|METHOD_EXIT|[1]|DataBot
23:15:58.352 (352191537)|METHOD_ENTRY|[21]|01p61000006ZOEm|DataBot.getTuplesForType(Schema.DisplayType)
23:15:58.502 (502295344)|METHOD_ENTRY|[1]|01p61000006ZOEr|DataBotObjectFieldTuple.DataBotObjectFieldTuple()
23:15:58.502 (502326392)|METHOD_EXIT|[1]|DataBotObjectFieldTuple
23:15:58.502 (502371006)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.502 (502790048)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.524 (524418958)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.524 (524762690)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.526 (526330858)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.526 (526658963)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.659 (659525358)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.660 (660009670)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.660 (660508683)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.660 (660838141)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.661 (661316495)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.661 (661633264)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.665 (665149779)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.665 (665470810)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.665 (665917828)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.666 (666235293)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.668 (668404208)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.668 (668726898)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.669 (669156586)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.669 (669471614)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.670 (670198126)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:15:58.670 (670512932)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
