34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
23:35:40.086 (86641729)|EXECUTION_STARTED
23:35:40.086 (86653958)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
23:35:40.088 (88673865)|METHOD_ENTRY|[1]|01p61000006ZOEc|CurrencyBot.CurrencyBot()
23:35:40.088 (88831922)|METHOD_EXIT|[1]|CurrencyBot
23:35:40.088 (88927342)|CONSTRUCTOR_ENTRY|[25]|01p61000006ZOEc|<init>()
23:35:40.090 (90054338)|METHOD_ENTRY|[1]|01p61000006Z7DT|LedgerBotFactory.LedgerBotFactory()
23:35:40.090 (90076413)|METHOD_EXIT|[1]|LedgerBotFactory
23:35:40.090 (90108153)|METHOD_ENTRY|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
23:35:40.090 (90590346)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
23:35:40.097 (97137903)|SOQL_EXECUTE_END|[6]|Rows:0
23:35:40.097 (97744823)|DML_BEGIN|[18]|Op:Insert|Type:LedgerBot__c|Rows:1
23:35:40.154 (154743588)|DML_END|[18]
23:35:40.155 (155121892)|SOQL_EXECUTE_BEGIN|[24]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
23:35:40.159 (159441233)|SOQL_EXECUTE_END|[24]|Rows:1
23:35:40.159 (159829251)|METHOD_EXIT|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
23:35:40.161 (161594482)|METHOD_ENTRY|[1]|01p61000006ZOEm|DataBot.DataBot()
23:35:40.161 (161628367)|METHOD_EXIT|[1]|DataBot
23:35:40.161 (161670553)|METHOD_ENTRY|[21]|01p61000006ZOEm|DataBot.getTuplesForType(Schema.DisplayType)
23:35:40.300 (300834351)|METHOD_ENTRY|[1]|01p61000006ZOEr|DataBotObjectFieldTuple.DataBotObjectFieldTuple()
23:35:40.300 (300862280)|METHOD_EXIT|[1]|DataBotObjectFieldTuple
23:35:40.300 (300918151)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:40.301 (301339114)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:40.321 (321838137)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:40.322 (322212010)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:40.323 (323702361)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:40.324 (324322403)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
