34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
00:47:46.052 (52976977)|EXECUTION_STARTED
00:47:46.052 (52991292)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
00:47:46.055 (55358936)|METHOD_ENTRY|[1]|01p61000006ZOEc|CurrencyBot.CurrencyBot()
00:47:46.055 (55519591)|METHOD_EXIT|[1]|CurrencyBot
00:47:46.055 (55605157)|CONSTRUCTOR_ENTRY|[27]|01p61000006ZOEc|<init>()
00:47:46.056 (56765875)|METHOD_ENTRY|[1]|01p61000006Z7DT|LedgerBotFactory.LedgerBotFactory()
00:47:46.056 (56792664)|METHOD_EXIT|[1]|LedgerBotFactory
00:47:46.056 (56827611)|METHOD_ENTRY|[5]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
00:47:46.057 (57344041)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
00:47:46.067 (67343330)|SOQL_EXECUTE_END|[6]|Rows:1
00:47:46.067 (67758460)|METHOD_EXIT|[5]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
00:47:46.106 (106234877)|METHOD_ENTRY|[1]|01p61000006ZOEm|DataBot.DataBot()
00:47:46.106 (106264209)|METHOD_EXIT|[1]|DataBot
00:47:46.106 (106296394)|METHOD_ENTRY|[17]|01p61000006ZOEm|DataBot.getTuplesForType(Schema.DisplayType)
00:47:46.231 (231147395)|METHOD_ENTRY|[1]|01p61000006ZOEr|DataBotObjectFieldTuple.DataBotObjectFieldTuple()
00:47:46.231 (231181198)|METHOD_EXIT|[1]|DataBotObjectFieldTuple
00:47:46.231 (231230781)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:47:46.231 (231645715)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:47:46.251 (251780377)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:47:46.252 (252247170)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:47:46.253 (253916036)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
