34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
23:33:13.060 (60836201)|EXECUTION_STARTED
23:33:13.060 (60853816)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
23:33:13.063 (63172086)|METHOD_ENTRY|[1]|01p61000006ZOEc|CurrencyBot.CurrencyBot()
23:33:13.063 (63331114)|METHOD_EXIT|[1]|CurrencyBot
23:33:13.063 (63417898)|CONSTRUCTOR_ENTRY|[25]|01p61000006ZOEc|<init>()
23:33:13.064 (64697488)|METHOD_ENTRY|[1]|01p61000006Z7DT|LedgerBotFactory.LedgerBotFactory()
23:33:13.064 (64723723)|METHOD_EXIT|[1]|LedgerBotFactory
23:33:13.064 (64755899)|METHOD_ENTRY|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
23:33:13.065 (65259068)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
23:33:13.070 (70824387)|SOQL_EXECUTE_END|[6]|Rows:0
23:33:13.071 (71463531)|DML_BEGIN|[18]|Op:Insert|Type:LedgerBot__c|Rows:1
23:33:13.111 (111038554)|DML_END|[18]
23:33:13.111 (111300616)|SOQL_EXECUTE_BEGIN|[24]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
23:33:13.120 (120025069)|SOQL_EXECUTE_END|[24]|Rows:1
23:33:13.120 (120341715)|METHOD_EXIT|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
23:33:13.122 (122222116)|METHOD_ENTRY|[1]|01p61000006ZOEm|DataBot.DataBot()
23:33:13.122 (122251485)|METHOD_EXIT|[1]|DataBot
23:33:13.122 (122289790)|METHOD_ENTRY|[21]|01p61000006ZOEm|DataBot.getTuplesForType(Schema.DisplayType)
23:33:13.247 (247863870)|METHOD_ENTRY|[1]|01p61000006ZOEr|DataBotObjectFieldTuple.DataBotObjectFieldTuple()
23:33:13.247 (247893139)|METHOD_EXIT|[1]|DataBotObjectFieldTuple
23:33:13.247 (247940535)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:13.248 (248365621)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:13.269 (269363342)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:13.269 (269740558)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:13.271 (271279750)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:13.271 (271603208)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:13.407 (407563943)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:13.407 (407918436)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:13.408 (408409405)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:13.408 (408724289)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:13.409 (409193707)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:13.409 (409511687)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:13.413 (413025386)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:13.413 (413353134)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:13.413 (413779156)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:13.414 (414100426)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:13.416 (416268477)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:33:13.416 (416585434)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
