34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
23:59:41.212 (212328636)|EXECUTION_STARTED
23:59:41.212 (212338271)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
23:59:41.215 (215083315)|METHOD_ENTRY|[1]|01p61000006ZOEc|CurrencyBot.CurrencyBot()
23:59:41.215 (215288859)|METHOD_EXIT|[1]|CurrencyBot
23:59:41.215 (215401758)|CONSTRUCTOR_ENTRY|[25]|01p61000006ZOEc|<init>()
23:59:41.216 (216765997)|METHOD_ENTRY|[1]|01p61000006Z7DT|LedgerBotFactory.LedgerBotFactory()
23:59:41.216 (216791170)|METHOD_EXIT|[1]|LedgerBotFactory
23:59:41.216 (216824249)|METHOD_ENTRY|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
23:59:41.217 (217337213)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
23:59:41.225 (225449285)|SOQL_EXECUTE_END|[6]|Rows:1
23:59:41.225 (225750773)|METHOD_EXIT|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
23:59:41.227 (227063216)|METHOD_ENTRY|[1]|01p61000006ZOEm|DataBot.DataBot()
23:59:41.227 (227089167)|METHOD_EXIT|[1]|DataBot
23:59:41.227 (227119250)|METHOD_ENTRY|[21]|01p61000006ZOEm|DataBot.getTuplesForType(Schema.DisplayType)
23:59:41.365 (365620850)|METHOD_ENTRY|[1]|01p61000006ZOEr|DataBotObjectFieldTuple.DataBotObjectFieldTuple()
23:59:41.365 (365648479)|METHOD_EXIT|[1]|DataBotObjectFieldTuple
23:59:41.365 (365693391)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:59:41.366 (366105545)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:59:41.386 (386131039)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:59:41.386 (386463172)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:59:41.387 (387834356)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:59:41.388 (388151704)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
