34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
00:06:11.081 (81323857)|EXECUTION_STARTED
00:06:11.081 (81334228)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
00:06:11.083 (83301383)|METHOD_ENTRY|[1]|01p61000006ZOEc|CurrencyBot.CurrencyBot()
00:06:11.083 (83451975)|METHOD_EXIT|[1]|CurrencyBot
00:06:11.083 (83533048)|CONSTRUCTOR_ENTRY|[25]|01p61000006ZOEc|<init>()
00:06:11.084 (84654176)|METHOD_ENTRY|[1]|01p61000006Z7DT|LedgerBotFactory.LedgerBotFactory()
00:06:11.084 (84681766)|METHOD_EXIT|[1]|LedgerBotFactory
00:06:11.084 (84713913)|METHOD_ENTRY|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
00:06:11.085 (85161644)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
00:06:11.092 (92460564)|SOQL_EXECUTE_END|[6]|Rows:1
00:06:11.092 (92841356)|METHOD_EXIT|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
00:06:11.130 (130145522)|METHOD_ENTRY|[1]|01p61000006ZOEm|DataBot.DataBot()
00:06:11.130 (130176185)|METHOD_EXIT|[1]|DataBot
00:06:11.130 (130208822)|METHOD_ENTRY|[21]|01p61000006ZOEm|DataBot.getTuplesForType(Schema.DisplayType)
00:06:11.258 (258681835)|METHOD_ENTRY|[1]|01p61000006ZOEr|DataBotObjectFieldTuple.DataBotObjectFieldTuple()
00:06:11.258 (258714301)|METHOD_EXIT|[1]|DataBotObjectFieldTuple
00:06:11.258 (258764394)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:06:11.259 (259186814)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:06:11.278 (278972887)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:06:11.279 (279309444)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:06:11.280 (280742704)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:06:11.281 (281067187)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:06:11.418 (418434574)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:06:11.418 (418804304)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:06:11.419 (419294007)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:06:11.419 (419630322)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:06:11.420 (420112178)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:06:11.420 (420458327)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:06:11.423 (423936839)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
