34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
00:43:53.092 (92605635)|EXECUTION_STARTED
00:43:53.092 (92619847)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
00:43:53.094 (94791330)|METHOD_ENTRY|[1]|01p61000006ZOEc|CurrencyBot.CurrencyBot()
00:43:53.094 (94952012)|METHOD_EXIT|[1]|CurrencyBot
00:43:53.095 (95037238)|CONSTRUCTOR_ENTRY|[27]|01p61000006ZOEc|<init>()
00:43:53.096 (96073374)|METHOD_ENTRY|[1]|01p61000006Z7DT|LedgerBotFactory.LedgerBotFactory()
00:43:53.096 (96099200)|METHOD_EXIT|[1]|LedgerBotFactory
00:43:53.096 (96133684)|METHOD_ENTRY|[5]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
00:43:53.096 (96610029)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
00:43:53.105 (105797062)|SOQL_EXECUTE_END|[6]|Rows:1
00:43:53.106 (106203322)|METHOD_EXIT|[5]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
00:43:53.144 (144306674)|METHOD_ENTRY|[1]|01p61000006ZOEm|DataBot.DataBot()
00:43:53.144 (144334431)|METHOD_EXIT|[1]|DataBot
00:43:53.144 (144366356)|METHOD_ENTRY|[17]|01p61000006ZOEm|DataBot.getTuplesForType(Schema.DisplayType)
00:43:53.281 (281089644)|METHOD_ENTRY|[1]|01p61000006ZOEr|DataBotObjectFieldTuple.DataBotObjectFieldTuple()
00:43:53.281 (281123772)|METHOD_EXIT|[1]|DataBotObjectFieldTuple
00:43:53.281 (281172386)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:43:53.281 (281589970)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:43:53.318 (318155955)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:43:53.318 (318521417)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:43:53.320 (320088717)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:43:53.320 (320410381)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:43:53.442 (442207276)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:43:53.442 (442570564)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:43:53.443 (443050632)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:43:53.443 (443363830)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:43:53.443 (443820497)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:43:53.444 (444139173)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:43:53.447 (447605122)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
