34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
00:14:12.061 (61236329)|EXECUTION_STARTED
00:14:12.061 (61245138)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
00:14:12.063 (63584479)|METHOD_ENTRY|[1]|01p61000006ZOEc|CurrencyBot.CurrencyBot()
00:14:12.063 (63811279)|METHOD_EXIT|[1]|CurrencyBot
00:14:12.063 (63932651)|CONSTRUCTOR_ENTRY|[25]|01p61000006ZOEc|<init>()
00:14:12.065 (65217272)|METHOD_ENTRY|[1]|01p61000006Z7DT|LedgerBotFactory.LedgerBotFactory()
00:14:12.065 (65260717)|METHOD_EXIT|[1]|LedgerBotFactory
00:14:12.065 (65296890)|METHOD_ENTRY|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
00:14:12.065 (65900309)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
00:14:12.074 (74716726)|SOQL_EXECUTE_END|[6]|Rows:1
00:14:12.075 (75208914)|METHOD_EXIT|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
00:14:12.113 (113870209)|METHOD_ENTRY|[1]|01p61000006ZOEm|DataBot.DataBot()
00:14:12.113 (113921015)|METHOD_EXIT|[1]|DataBot
00:14:12.113 (113970694)|METHOD_ENTRY|[23]|01p61000006ZOEm|DataBot.getTuplesForType(Schema.DisplayType)
00:14:12.249 (249849495)|METHOD_ENTRY|[1]|01p61000006ZOEr|DataBotObjectFieldTuple.DataBotObjectFieldTuple()
00:14:12.249 (249880090)|METHOD_EXIT|[1]|DataBotObjectFieldTuple
00:14:12.249 (249932228)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:14:12.250 (250351067)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:14:12.271 (271862268)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
00:14:12.272 (272191287)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
