34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
23:40:34.083 (83579777)|EXECUTION_STARTED
23:40:34.083 (83597198)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
23:40:34.086 (86312654)|METHOD_ENTRY|[1]|01p61000006ZOEc|CurrencyBot.CurrencyBot()
23:40:34.086 (86506665)|METHOD_EXIT|[1]|CurrencyBot
23:40:34.086 (86613755)|CONSTRUCTOR_ENTRY|[25]|01p61000006ZOEc|<init>()
23:40:34.088 (88257399)|METHOD_ENTRY|[1]|01p61000006Z7DT|LedgerBotFactory.LedgerBotFactory()
23:40:34.088 (88296051)|METHOD_EXIT|[1]|LedgerBotFactory
23:40:34.088 (88337574)|METHOD_ENTRY|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
23:40:34.088 (88898532)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
23:40:34.100 (100569990)|SOQL_EXECUTE_END|[6]|Rows:0
23:40:34.101 (101175248)|DML_BEGIN|[18]|Op:Insert|Type:LedgerBot__c|Rows:1
23:40:34.177 (177123509)|DML_END|[18]
23:40:34.177 (177502661)|SOQL_EXECUTE_BEGIN|[24]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
23:40:34.183 (183029287)|SOQL_EXECUTE_END|[24]|Rows:1
23:40:34.183 (183355590)|METHOD_EXIT|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
23:40:34.185 (185129201)|METHOD_ENTRY|[1]|01p61000006ZOEm|DataBot.DataBot()
23:40:34.185 (185159425)|METHOD_EXIT|[1]|DataBot
23:40:34.185 (185198515)|METHOD_ENTRY|[21]|01p61000006ZOEm|DataBot.getTuplesForType(Schema.DisplayType)
23:40:34.318 (318549633)|METHOD_ENTRY|[1]|01p61000006ZOEr|DataBotObjectFieldTuple.DataBotObjectFieldTuple()
23:40:34.318 (318581439)|METHOD_EXIT|[1]|DataBotObjectFieldTuple
23:40:34.318 (318631616)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.319 (319028896)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.345 (345727925)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.346 (346070731)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.347 (347534296)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.347 (347859733)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.480 (480240431)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.480 (480595160)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.481 (481054915)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.481 (481357509)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.481 (481812484)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.482 (482113942)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.485 (485659751)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.485 (485975686)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.486 (486394548)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.486 (486703490)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.488 (488803153)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.489 (489107685)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.489 (489518038)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.489 (489859881)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.490 (490606793)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.491 (491036709)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.491 (491483505)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.491 (491881732)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.492 (492480045)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.492 (492817458)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.541 (541336217)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.541 (541687096)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.615 (615246024)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.615 (615610741)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.644 (644432906)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.644 (644782302)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.645 (645583646)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.645 (645892903)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.674 (674849244)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.675 (675161413)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.675 (675570466)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.675 (675875529)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.682 (682621553)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.682 (682930281)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.683 (683403401)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.683 (683747173)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.684 (684199882)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.684 (684503737)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.684 (684919811)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.685 (685219041)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.737 (737187064)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.737 (737563517)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.766 (766808363)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:40:34.767 (767178121)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
*** Skipped 2999127 bytes of detailed log
23:40:35.701 (1701262014)|VARIABLE_ASSIGNMENT|[14]|fieldType|"BOOLEAN"|0x6f89abd
23:40:35.701 (1701321623)|STATEMENT_EXECUTE|[15]
23:40:35.701 (1701337109)|HEAP_ALLOCATE|[13]|Bytes:5
23:40:35.701 (1701353399)|VARIABLE_SCOPE_BEGIN|[13]|field|Schema.SObjectField|true|false
23:40:35.701 (1701404427)|VARIABLE_ASSIGNMENT|[13]|field|"common.apex.runtime.impl.ApexFieldToken@3a120df5"|0x3a120df5
23:40:35.701 (1701411369)|STATEMENT_EXECUTE|[13]
23:40:35.701 (1701413660)|STATEMENT_EXECUTE|[14]
23:40:35.701 (1701476576)|HEAP_ALLOCATE|[14]|Bytes:4
23:40:35.701 (1701510294)|HEAP_ALLOCATE|[14]|Bytes:12
23:40:35.701 (1701516177)|VARIABLE_SCOPE_BEGIN|[14]|fieldType|Schema.DisplayType|true|false
23:40:35.701 (1701530256)|VARIABLE_ASSIGNMENT|[14]|fieldType|"BOOLEAN"|0x6f89abd
23:40:35.701 (1701575715)|STATEMENT_EXECUTE|[15]
23:40:35.701 (1701590896)|HEAP_ALLOCATE|[13]|Bytes:5
23:40:35.701 (1701606809)|VARIABLE_SCOPE_BEGIN|[13]|field|Schema.SObjectField|true|false
23:40:35.701 (1701657294)|VARIABLE_ASSIGNMENT|[13]|field|"common.apex.runtime.impl.ApexFieldToken@79cd94e"|0x79cd94e
23:40:35.701 (1701664649)|STATEMENT_EXECUTE|[13]
23:40:35.701 (1701666905)|STATEMENT_EXECUTE|[14]
23:40:35.701 (1701729828)|HEAP_ALLOCATE|[14]|Bytes:4
23:40:35.701 (1701759141)|HEAP_ALLOCATE|[14]|Bytes:12
23:40:35.701 (1701764620)|VARIABLE_SCOPE_BEGIN|[14]|fieldType|Schema.DisplayType|true|false
23:40:35.701 (1701778518)|VARIABLE_ASSIGNMENT|[14]|fieldType|"BOOLEAN"|0x6f89abd
23:40:35.701 (1701823277)|STATEMENT_EXECUTE|[15]
23:40:35.701 (1701838559)|HEAP_ALLOCATE|[13]|Bytes:5
23:40:35.701 (1701854481)|VARIABLE_SCOPE_BEGIN|[13]|field|Schema.SObjectField|true|false
23:40:35.701 (1701904593)|VARIABLE_ASSIGNMENT|[13]|field|"common.apex.runtime.impl.ApexFieldToken@56edf799"|0x56edf799
23:40:35.701 (1701911452)|STATEMENT_EXECUTE|[13]
23:40:35.701 (1701913667)|STATEMENT_EXECUTE|[14]
23:40:35.701 (1701976054)|HEAP_ALLOCATE|[14]|Bytes:4
23:40:35.702 (1702005561)|HEAP_ALLOCATE|[14]|Bytes:12
23:40:35.702 (1702011960)|VARIABLE_SCOPE_BEGIN|[14]|fieldType|Schema.DisplayType|true|false
23:40:35.702 (1702026322)|VARIABLE_ASSIGNMENT|[14]|fieldType|"BOOLEAN"|0x6f89abd
23:40:35.702 (1702071198)|STATEMENT_EXECUTE|[15]
23:40:35.702 (1702086307)|HEAP_ALLOCATE|[13]|Bytes:5
23:40:35.702 (1702102199)|VARIABLE_SCOPE_BEGIN|[13]|field|Schema.SObjectField|true|false
23:40:35.702 (1702152393)|VARIABLE_ASSIGNMENT|[13]|field|"common.apex.runtime.impl.ApexFieldToken@40b163"|0x40b163
23:40:35.702 (1702159298)|STATEMENT_EXECUTE|[13]
23:40:35.702 (1702161514)|STATEMENT_EXECUTE|[14]
23:40:35.702 (1702223851)|HEAP_ALLOCATE|[14]|Bytes:4
23:40:35.702 (1702253150)|HEAP_ALLOCATE|[14]|Bytes:12
23:40:35.702 (1702258698)|VARIABLE_SCOPE_BEGIN|[14]|fieldType|Schema.DisplayType|true|false
23:40:35.702 (1702272679)|VARIABLE_ASSIGNMENT|[14]|fieldType|"BOOLEAN"|0x6f89abd
23:40:35.702 (1702317978)|STATEMENT_EXECUTE|[15]
23:40:35.702 (1702332990)|HEAP_ALLOCATE|[13]|Bytes:5
23:40:35.702 (1702348940)|VARIABLE_SCOPE_BEGIN|[13]|field|Schema.SObjectField|true|false
23:40:35.702 (1702399335)|VARIABLE_ASSIGNMENT|[13]|field|"common.apex.runtime.impl.ApexFieldToken@2a97793b"|0x2a97793b
23:40:35.702 (1702406353)|STATEMENT_EXECUTE|[13]
23:40:35.702 (1702408646)|STATEMENT_EXECUTE|[14]
23:40:35.702 (1702472083)|HEAP_ALLOCATE|[14]|Bytes:4
23:40:35.702 (1702506123)|HEAP_ALLOCATE|[14]|Bytes:12
23:40:35.702 (1702512395)|VARIABLE_SCOPE_BEGIN|[14]|fieldType|Schema.DisplayType|true|false
23:40:35.702 (1702526511)|VARIABLE_ASSIGNMENT|[14]|fieldType|"BOOLEAN"|0x6f89abd
23:40:35.702 (1702571567)|STATEMENT_EXECUTE|[15]
23:40:35.702 (1702586747)|HEAP_ALLOCATE|[13]|Bytes:5
23:40:35.702 (1702602535)|VARIABLE_SCOPE_BEGIN|[13]|field|Schema.SObjectField|true|false
23:40:35.702 (1702652773)|VARIABLE_ASSIGNMENT|[13]|field|"common.apex.runtime.impl.ApexFieldToken@4ba0838e"|0x4ba0838e
23:40:35.702 (1702659709)|STATEMENT_EXECUTE|[13]
23:40:35.702 (1702661917)|STATEMENT_EXECUTE|[14]
23:40:35.702 (1702725741)|HEAP_ALLOCATE|[14]|Bytes:4
23:40:35.702 (1702754864)|HEAP_ALLOCATE|[14]|Bytes:12
23:40:35.702 (1702760391)|VARIABLE_SCOPE_BEGIN|[14]|fieldType|Schema.DisplayType|true|false
23:40:35.702 (1702774584)|VARIABLE_ASSIGNMENT|[14]|fieldType|"BOOLEAN"|0x6f89abd
23:40:35.702 (1702819340)|STATEMENT_EXECUTE|[15]
23:40:35.702 (1702834388)|HEAP_ALLOCATE|[13]|Bytes:5
23:40:35.702 (1702850044)|VARIABLE_SCOPE_BEGIN|[13]|field|Schema.SObjectField|true|false
23:40:35.702 (1702900708)|VARIABLE_ASSIGNMENT|[13]|field|"common.apex.runtime.impl.ApexFieldToken@7248e45c"|0x7248e45c
23:40:35.702 (1702907507)|STATEMENT_EXECUTE|[13]
23:40:35.702 (1702909718)|STATEMENT_EXECUTE|[14]
23:40:35.702 (1702973663)|HEAP_ALLOCATE|[14]|Bytes:4
23:40:35.703 (1703002959)|HEAP_ALLOCATE|[14]|Bytes:12
