34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
23:34:42.058 (58580977)|EXECUTION_STARTED
23:34:42.058 (58590474)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
23:34:42.060 (60955183)|METHOD_ENTRY|[1]|01p61000006ZOEc|CurrencyBot.CurrencyBot()
23:34:42.061 (61113711)|METHOD_EXIT|[1]|CurrencyBot
23:34:42.061 (61203710)|CONSTRUCTOR_ENTRY|[25]|01p61000006ZOEc|<init>()
23:34:42.062 (62489668)|METHOD_ENTRY|[1]|01p61000006Z7DT|LedgerBotFactory.LedgerBotFactory()
23:34:42.062 (62513167)|METHOD_EXIT|[1]|LedgerBotFactory
23:34:42.062 (62542654)|METHOD_ENTRY|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
23:34:42.063 (63270620)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
23:34:42.069 (69261073)|SOQL_EXECUTE_END|[6]|Rows:0
23:34:42.070 (70178576)|DML_BEGIN|[18]|Op:Insert|Type:LedgerBot__c|Rows:1
23:34:42.129 (129886759)|DML_END|[18]
23:34:42.130 (130478911)|SOQL_EXECUTE_BEGIN|[24]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
23:34:42.135 (135326706)|SOQL_EXECUTE_END|[24]|Rows:1
23:34:42.135 (135876642)|METHOD_EXIT|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
23:34:42.138 (138079711)|METHOD_ENTRY|[1]|01p61000006ZOEm|DataBot.DataBot()
23:34:42.138 (138110218)|METHOD_EXIT|[1]|DataBot
23:34:42.138 (138150456)|METHOD_ENTRY|[21]|01p61000006ZOEm|DataBot.getTuplesForType(Schema.DisplayType)
23:34:42.263 (263488883)|METHOD_ENTRY|[1]|01p61000006ZOEr|DataBotObjectFieldTuple.DataBotObjectFieldTuple()
23:34:42.263 (263523595)|METHOD_EXIT|[1]|DataBotObjectFieldTuple
23:34:42.263 (263575674)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
