34.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WORKFLOW,INFO
23:35:17.080 (80693946)|EXECUTION_STARTED
23:35:17.080 (80704027)|CODE_UNIT_STARTED|[EXTERNAL]|execute_anonymous_apex
23:35:17.082 (82491100)|METHOD_ENTRY|[1]|01p61000006ZOEc|CurrencyBot.CurrencyBot()
23:35:17.082 (82654759)|METHOD_EXIT|[1]|CurrencyBot
23:35:17.082 (82733153)|CONSTRUCTOR_ENTRY|[25]|01p61000006ZOEc|<init>()
23:35:17.083 (83796783)|METHOD_ENTRY|[1]|01p61000006Z7DT|LedgerBotFactory.LedgerBotFactory()
23:35:17.083 (83824436)|METHOD_EXIT|[1]|LedgerBotFactory
23:35:17.083 (83856645)|METHOD_ENTRY|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
23:35:17.084 (84274917)|SOQL_EXECUTE_BEGIN|[6]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
23:35:17.089 (89582062)|SOQL_EXECUTE_END|[6]|Rows:0
23:35:17.090 (90177054)|DML_BEGIN|[18]|Op:Insert|Type:LedgerBot__c|Rows:1
23:35:17.151 (151103769)|DML_END|[18]
23:35:17.151 (151351455)|SOQL_EXECUTE_BEGIN|[24]|Aggregations:0|SELECT Id, Name, Calculator__c, Last_Result__c, Last_Result_Time__c FROM LedgerBot__c WHERE LedgerBot__c.Name = :tmpVar1
23:35:17.155 (155489291)|SOQL_EXECUTE_END|[24]|Rows:1
23:35:17.155 (155766674)|METHOD_EXIT|[8]|01p61000006Z7DT|LedgerBotFactory.getLedgerBot(String)
23:35:17.157 (157097305)|METHOD_ENTRY|[1]|01p61000006ZOEm|DataBot.DataBot()
23:35:17.157 (157127027)|METHOD_EXIT|[1]|DataBot
23:35:17.157 (157157752)|METHOD_ENTRY|[21]|01p61000006ZOEm|DataBot.getTuplesForType(Schema.DisplayType)
23:35:17.303 (303677787)|METHOD_ENTRY|[1]|01p61000006ZOEr|DataBotObjectFieldTuple.DataBotObjectFieldTuple()
23:35:17.303 (303711062)|METHOD_EXIT|[1]|DataBotObjectFieldTuple
23:35:17.303 (303763338)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.304 (304196851)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.324 (324417103)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.324 (324754026)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.326 (326431592)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.326 (326760544)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.452 (452777984)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.453 (453158692)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.453 (453678797)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.454 (454014849)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.454 (454486837)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.454 (454814147)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.458 (458342252)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.458 (458666300)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.459 (459103849)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.459 (459423706)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.461 (461548602)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.461 (461874086)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.462 (462309215)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.462 (462632445)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.463 (463396779)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.463 (463716238)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.464 (464143825)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.464 (464462019)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.464 (464878444)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.465 (465204434)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.502 (502607522)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.502 (502941239)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.575 (575740273)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.576 (576106484)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.608 (608004719)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.608 (608511543)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.609 (609685083)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.610 (610180117)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.644 (644637297)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.644 (644986333)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.645 (645420072)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.645 (645742021)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.652 (652695465)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.653 (653035171)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.653 (653525082)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.653 (653845647)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.654 (654311069)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.654 (654629141)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.655 (655056896)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.655 (655379367)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.707 (707968390)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.708 (708317149)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.736 (736736048)|CONSTRUCTOR_ENTRY|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
23:35:17.737 (737073310)|CONSTRUCTOR_EXIT|[18]|01p61000006ZOEr|<init>(Schema.SObjectType,Schema.SObjectField)
*** Skipped 2999470 bytes of detailed log
23:35:18.718 (1718031424)|STATEMENT_EXECUTE|[15]
23:35:18.718 (1718062783)|HEAP_ALLOCATE|[13]|Bytes:5
23:35:18.718 (1718080572)|VARIABLE_SCOPE_BEGIN|[13]|field|Schema.SObjectField|true|false
23:35:18.718 (1718130863)|VARIABLE_ASSIGNMENT|[13]|field|"common.apex.runtime.impl.ApexFieldToken@1ded53a1"|0x1ded53a1
23:35:18.718 (1718138082)|STATEMENT_EXECUTE|[13]
23:35:18.718 (1718140479)|STATEMENT_EXECUTE|[14]
23:35:18.718 (1718204973)|HEAP_ALLOCATE|[14]|Bytes:4
23:35:18.718 (1718236256)|HEAP_ALLOCATE|[14]|Bytes:12
23:35:18.718 (1718242480)|VARIABLE_SCOPE_BEGIN|[14]|fieldType|Schema.DisplayType|true|false
23:35:18.718 (1718254743)|VARIABLE_ASSIGNMENT|[14]|fieldType|"BOOLEAN"|0x2a0411ab
23:35:18.718 (1718301479)|STATEMENT_EXECUTE|[15]
23:35:18.718 (1718317437)|HEAP_ALLOCATE|[13]|Bytes:5
23:35:18.718 (1718334230)|VARIABLE_SCOPE_BEGIN|[13]|field|Schema.SObjectField|true|false
23:35:18.718 (1718384391)|VARIABLE_ASSIGNMENT|[13]|field|"common.apex.runtime.impl.ApexFieldToken@3f412852"|0x3f412852
23:35:18.718 (1718391497)|STATEMENT_EXECUTE|[13]
23:35:18.718 (1718394144)|STATEMENT_EXECUTE|[14]
23:35:18.718 (1718458619)|HEAP_ALLOCATE|[14]|Bytes:4
23:35:18.718 (1718489825)|HEAP_ALLOCATE|[14]|Bytes:12
23:35:18.718 (1718496084)|VARIABLE_SCOPE_BEGIN|[14]|fieldType|Schema.DisplayType|true|false
23:35:18.718 (1718508460)|VARIABLE_ASSIGNMENT|[14]|fieldType|"BOOLEAN"|0x2a0411ab
